graph_id,construction_type,N,k_target,provenance_seed,degree_mean,degree_std,degree_min,degree_max,degree_kurtosis,centrality_mean,edge_algebraic_label_mean,omega_exact,alpha_exact,omega_lower,omega_upper,alpha_lower,alpha_upper,theta_approx,spectral_gap,is_k_free,triangles,k4,n_1_over_k,exact,gpu_kernel,run001,field,device,adj_matrix_path,algebraic_residue_vec_0,algebraic_residue_vec_1,algebraic_residue_vec_2,algebraic_residue_vec_3,algebraic_residue_vec_4,algebraic_residue_vec_5,algebraic_residue_vec_6,algebraic_residue_vec_7,algebraic_residue_vec_8,algebraic_residue_vec_9,job,cell,kernel,symmetry,params,scale,runtime_sec
cyclotomic_union_p89_e4_mask5,cyclotomic_union,89,6,89,44.0,0.0,44.0,44.0,0.0,0.0,0.0,5,5,5,5,5,5,9.433981132056608,39.78300943397169,True,13706,-1,2.1129943434814344,True,O(p) orbits + FFT Hoffman ranker,not_done,F_89,numpy-openblas,data/adj/cyclotomic_union_p89_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 89, ""e"": 4, ""mask"": 5, ""ranker_score"": 9.433981132056612}",local,
cyclotomic_union_p89_e8_mask170,cyclotomic_union,89,6,89,44.0,0.0,44.0,44.0,0.0,0.0,0.0,5,5,5,5,5,5,9.433981132056612,39.783009433971685,True,13706,-1,2.1129943434814344,True,O(p) orbits + FFT Hoffman ranker,not_done,F_89,numpy-openblas,data/adj/cyclotomic_union_p89_e8_mask170.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 89, ""e"": 8, ""mask"": 170, ""ranker_score"": 9.433981132056612}",local,
cyclotomic_union_p89_e8_mask85,cyclotomic_union,89,6,89,44.0,0.0,44.0,44.0,0.0,0.0,0.0,5,5,5,5,5,5,9.433981132056608,39.78300943397169,True,13706,-1,2.1129943434814344,True,O(p) orbits + FFT Hoffman ranker,not_done,F_89,numpy-openblas,data/adj/cyclotomic_union_p89_e8_mask85.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 89, ""e"": 8, ""mask"": 85, ""ranker_score"": 9.433981132056612}",local,
cyclotomic_union_p97_e4_mask10,cyclotomic_union,97,7,97,48.0,0.0,48.0,48.0,0.0,0.0,0.0,6,6,6,6,6,6,9.84885780179611,43.57557109910195,True,17848,-1,1.922314905590289,True,O(p) orbits + FFT Hoffman ranker,not_done,F_97,numpy-openblas,data/adj/cyclotomic_union_p97_e4_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 97, ""e"": 4, ""mask"": 10, ""ranker_score"": 9.84885780179611}",local,
cyclotomic_union_p97_e4_mask5,cyclotomic_union,97,7,97,48.0,0.0,48.0,48.0,0.0,0.0,0.0,6,6,6,6,6,6,9.84885780179611,43.57557109910195,True,17848,-1,1.922314905590289,True,O(p) orbits + FFT Hoffman ranker,not_done,F_97,numpy-openblas,data/adj/cyclotomic_union_p97_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 97, ""e"": 4, ""mask"": 5, ""ranker_score"": 9.84885780179611}",local,
cyclotomic_union_p97_e6_mask54,cyclotomic_union,97,9,97,64.0,0.0,64.0,64.0,0.0,0.0,0.0,8,5,8,8,5,5,9.81706259641733,60.891382194743585,True,41904,-1,1.662464632826401,True,O(p) orbits + FFT Hoffman ranker,not_done,F_97,numpy-openblas,data/adj/cyclotomic_union_p97_e6_mask54.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 97, ""e"": 6, ""mask"": 54, ""ranker_score"": 11.037141583742834}",local,
cyclotomic_union_p97_e6_mask9,cyclotomic_union,97,9,97,32.0,0.0,32.0,32.0,0.0,0.0,0.0,5,8,5,5,8,8,11.037141583742834,25.7934063145607,True,6208,-1,1.662464632826401,True,O(p) orbits + FFT Hoffman ranker,not_done,F_97,numpy-openblas,data/adj/cyclotomic_union_p97_e6_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 97, ""e"": 6, ""mask"": 9, ""ranker_score"": 11.037141583742834}",local,
cyclotomic_union_p97_e8_mask170,cyclotomic_union,97,7,97,48.0,0.0,48.0,48.0,0.0,0.0,0.0,6,6,6,6,6,6,9.84885780179611,43.57557109910195,True,17848,-1,1.922314905590289,True,O(p) orbits + FFT Hoffman ranker,not_done,F_97,numpy-openblas,data/adj/cyclotomic_union_p97_e8_mask170.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 97, ""e"": 8, ""mask"": 170, ""ranker_score"": 9.84885780179611}",local,
cyclotomic_union_p97_e8_mask85,cyclotomic_union,97,7,97,48.0,0.0,48.0,48.0,0.0,0.0,0.0,6,6,6,6,6,6,9.84885780179611,43.57557109910195,True,17848,-1,1.922314905590289,True,O(p) orbits + FFT Hoffman ranker,not_done,F_97,numpy-openblas,data/adj/cyclotomic_union_p97_e8_mask85.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 97, ""e"": 8, ""mask"": 85, ""ranker_score"": 9.84885780179611}",local,
cyclotomic_union_p101_e4_mask10,cyclotomic_union,101,6,101,50.0,0.0,50.0,50.0,0.0,0.0,0.0,5,5,5,5,5,5,10.049875621120895,45.475062189439555,True,20200,-1,2.1580105439510335,True,O(p) orbits + FFT Hoffman ranker,not_done,F_101,numpy-openblas,data/adj/cyclotomic_union_p101_e4_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 101, ""e"": 4, ""mask"": 10, ""ranker_score"": 10.049875621120897}",local,
cyclotomic_union_p101_e4_mask5,cyclotomic_union,101,6,101,50.0,0.0,50.0,50.0,0.0,0.0,0.0,5,5,5,5,5,5,10.049875621120897,45.475062189439555,True,20200,-1,2.1580105439510335,True,O(p) orbits + FFT Hoffman ranker,not_done,F_101,numpy-openblas,data/adj/cyclotomic_union_p101_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 101, ""e"": 4, ""mask"": 5, ""ranker_score"": 10.049875621120897}",local,
cyclotomic_union_p101_e5_mask10,cyclotomic_union,101,11,101,40.0,0.0,40.0,40.0,0.0,0.0,0.0,4,10,4,4,10,10,15.153255742116896,33.62548445249161,True,10100,-1,1.521286579355953,True,O(p) orbits + FFT Hoffman ranker,not_done,F_101,numpy-openblas,data/adj/cyclotomic_union_p101_e5_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 101, ""e"": 5, ""mask"": 10, ""ranker_score"": 15.153255742116896}",local,
cyclotomic_union_p101_e5_mask21,cyclotomic_union,101,11,101,60.0,0.0,60.0,60.0,0.0,0.0,0.0,10,4,10,10,4,4,11.055011887590375,53.93939176232631,True,35350,-1,1.521286579355953,True,O(p) orbits + FFT Hoffman ranker,not_done,F_101,numpy-openblas,data/adj/cyclotomic_union_p101_e5_mask21.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 101, ""e"": 5, ""mask"": 21, ""ranker_score"": 15.153255742116896}",local,
cyclotomic_union_p103_e6_mask27,cyclotomic_union,103,11,103,68.0,0.0,68.0,68.0,0.0,0.0,0.0,,,9,10,5,5,9.795258626116844,63.74062318073615,True,50779,-1,1.5240008254984645,False,O(p) orbits + FFT Hoffman ranker,not_done,F_103,numpy-openblas,data/adj/cyclotomic_union_p103_e6_mask27.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 103, ""e"": 6, ""mask"": 27, ""ranker_score"": 13.7983803176001}",local,
cyclotomic_union_p103_e6_mask9,cyclotomic_union,103,11,103,34.0,0.0,34.0,34.0,0.0,0.0,0.0,,,5,5,9,10,13.7983803176001,27.853608338399546,True,7004,-1,1.5240008254984645,False,O(p) orbits + FFT Hoffman ranker,not_done,F_103,numpy-openblas,data/adj/cyclotomic_union_p103_e6_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 103, ""e"": 6, ""mask"": 9, ""ranker_score"": 13.7983803176001}",local,
cyclotomic_union_p109_e4_mask10,cyclotomic_union,109,7,109,54.0,0.0,54.0,54.0,0.0,0.0,0.0,6,6,6,6,6,6,10.440306508910558,49.279846745544724,True,25506,-1,1.9546136542608792,True,O(p) orbits + FFT Hoffman ranker,not_done,F_109,numpy-openblas,data/adj/cyclotomic_union_p109_e4_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 109, ""e"": 4, ""mask"": 10, ""ranker_score"": 10.440306508910558}",local,
cyclotomic_union_p109_e4_mask5,cyclotomic_union,109,7,109,54.0,0.0,54.0,54.0,0.0,0.0,0.0,6,6,6,6,6,6,10.440306508910556,49.279846745544724,True,25506,-1,1.9546136542608792,True,O(p) orbits + FFT Hoffman ranker,not_done,F_109,numpy-openblas,data/adj/cyclotomic_union_p109_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 109, ""e"": 4, ""mask"": 5, ""ranker_score"": 10.440306508910558}",local,
cyclotomic_union_p109_e6_mask18,cyclotomic_union,109,12,109,36.0,0.0,36.0,36.0,0.0,0.0,0.0,,,5,5,9,11,16.60368992900647,30.419963715828032,True,7194,-1,1.4783781715070103,False,O(p) orbits + FFT Hoffman ranker,not_done,F_109,numpy-openblas,data/adj/cyclotomic_union_p109_e6_mask18.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 109, ""e"": 6, ""mask"": 18, ""ranker_score"": 16.60368992900647}",local,
cyclotomic_union_p109_e6_mask9,cyclotomic_union,109,12,109,36.0,0.0,36.0,36.0,0.0,0.0,0.0,,,5,5,9,11,16.60368992900647,30.419963715828032,True,7194,-1,1.4783781715070103,False,O(p) orbits + FFT Hoffman ranker,not_done,F_109,numpy-openblas,data/adj/cyclotomic_union_p109_e6_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 109, ""e"": 6, ""mask"": 9, ""ranker_score"": 16.60368992900647}",local,
cyclotomic_union_p113_e4_mask10,cyclotomic_union,113,8,113,56.0,0.0,56.0,56.0,0.0,0.0,0.0,7,7,7,7,7,7,10.630145812734655,51.184927093632666,True,28476,-1,1.8056551272862529,True,O(p) orbits + FFT Hoffman ranker,not_done,F_113,numpy-openblas,data/adj/cyclotomic_union_p113_e4_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 113, ""e"": 4, ""mask"": 10, ""ranker_score"": 10.630145812734655}",local,
cyclotomic_union_p113_e4_mask5,cyclotomic_union,113,8,113,56.0,0.0,56.0,56.0,0.0,0.0,0.0,7,7,7,7,7,7,10.630145812734655,51.184927093632666,True,28476,-1,1.8056551272862529,True,O(p) orbits + FFT Hoffman ranker,not_done,F_113,numpy-openblas,data/adj/cyclotomic_union_p113_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 113, ""e"": 4, ""mask"": 5, ""ranker_score"": 10.630145812734655}",local,
cyclotomic_union_p113_e7_mask29,cyclotomic_union,113,9,113,64.0,0.0,64.0,64.0,0.0,0.0,0.0,8,8,8,8,8,8,15.30240608905809,57.64690427894182,True,41584,-1,1.6909074089110399,True,O(p) orbits + FFT Hoffman ranker,not_done,F_113,numpy-openblas,data/adj/cyclotomic_union_p113_e7_mask29.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 113, ""e"": 7, ""mask"": 29, ""ranker_score"": 15.30240608905809}",local,
cyclotomic_union_p113_e7_mask39,cyclotomic_union,113,9,113,64.0,0.0,64.0,64.0,0.0,0.0,0.0,8,8,8,8,8,8,15.30240608905809,57.64690427894182,True,41584,-1,1.6909074089110399,True,O(p) orbits + FFT Hoffman ranker,not_done,F_113,numpy-openblas,data/adj/cyclotomic_union_p113_e7_mask39.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 113, ""e"": 7, ""mask"": 39, ""ranker_score"": 15.30240608905809}",local,
cyclotomic_union_p113_e8_mask170,cyclotomic_union,113,8,113,56.0,0.0,56.0,56.0,0.0,0.0,0.0,7,7,7,7,7,7,10.630145812734655,51.184927093632666,True,28476,-1,1.8056551272862529,True,O(p) orbits + FFT Hoffman ranker,not_done,F_113,numpy-openblas,data/adj/cyclotomic_union_p113_e8_mask170.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 113, ""e"": 8, ""mask"": 170, ""ranker_score"": 10.630145812734655}",local,
cyclotomic_union_p113_e8_mask85,cyclotomic_union,113,8,113,56.0,0.0,56.0,56.0,0.0,0.0,0.0,7,7,7,7,7,7,10.630145812734655,51.184927093632666,True,28476,-1,1.8056551272862529,True,O(p) orbits + FFT Hoffman ranker,not_done,F_113,numpy-openblas,data/adj/cyclotomic_union_p113_e8_mask85.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 113, ""e"": 8, ""mask"": 85, ""ranker_score"": 10.630145812734655}",local,
cyclotomic_union_p127_e6_mask54,cyclotomic_union,127,17,127,84.0,0.0,84.0,84.0,0.0,0.0,0.0,,,11,16,3,3,7.68479361668024,77.24936329308456,True,99568,-1,1.3296984424912093,False,O(p) orbits + FFT Hoffman ranker,not_done,F_127,numpy-openblas,data/adj/cyclotomic_union_p127_e6_mask54.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 127, ""e"": 6, ""mask"": 54, ""ranker_score"": 19.785291745651907}",local,
cyclotomic_union_p127_e6_mask9,cyclotomic_union,127,17,127,42.0,0.0,42.0,42.0,0.0,0.0,0.0,,,3,3,11,16,19.785291745651907,37.58977037908067,True,9779,-1,1.3296984424912093,False,O(p) orbits + FFT Hoffman ranker,not_done,F_127,numpy-openblas,data/adj/cyclotomic_union_p127_e6_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 127, ""e"": 6, ""mask"": 9, ""ranker_score"": 19.785291745651907}",local,
cyclotomic_union_p127_e7_mask14,cyclotomic_union,127,10,127,54.0,0.0,54.0,54.0,0.0,0.0,0.0,,,6,6,9,9,15.355040947440038,44.91290384183405,True,26289,-1,1.623231164304889,False,O(p) orbits + FFT Hoffman ranker,not_done,F_127,numpy-openblas,data/adj/cyclotomic_union_p127_e7_mask14.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 127, ""e"": 7, ""mask"": 14, ""ranker_score"": 15.606121693216169}",local,
cyclotomic_union_p127_e7_mask7,cyclotomic_union,127,10,127,54.0,0.0,54.0,54.0,0.0,0.0,0.0,,,6,6,9,9,15.355040947440038,44.91290384183405,True,26289,-1,1.623231164304889,False,O(p) orbits + FFT Hoffman ranker,not_done,F_127,numpy-openblas,data/adj/cyclotomic_union_p127_e7_mask7.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 127, ""e"": 7, ""mask"": 7, ""ranker_score"": 15.606121693216169}",local,
cyclotomic_union_p131_e5_mask3,cyclotomic_union,131,13,131,52.0,0.0,52.0,52.0,0.0,0.0,0.0,,,5,5,9,12,17.76354173412527,46.2218447808528,True,22139,-1,1.4550134996753183,False,O(p) orbits + FFT Hoffman ranker,not_done,F_131,numpy-openblas,data/adj/cyclotomic_union_p131_e5_mask3.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 131, ""e"": 5, ""mask"": 3, ""ranker_score"": 17.76354173412527}",local,
cyclotomic_union_p131_e5_mask6,cyclotomic_union,131,13,131,52.0,0.0,52.0,52.0,0.0,0.0,0.0,,,5,5,9,12,17.76354173412527,46.221844780852805,True,22139,-1,1.4550134996753183,False,O(p) orbits + FFT Hoffman ranker,not_done,F_131,numpy-openblas,data/adj/cyclotomic_union_p131_e5_mask6.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 131, ""e"": 5, ""mask"": 6, ""ranker_score"": 17.76354173412527}",local,
cyclotomic_union_p137_e4_mask10,cyclotomic_union,137,12,137,68.0,0.0,68.0,68.0,0.0,0.0,0.0,,,7,11,7,11,11.704699910719635,62.64765004464018,True,51238,-1,1.5068153900063055,False,O(p) orbits + FFT Hoffman ranker,not_done,F_137,numpy-openblas,data/adj/cyclotomic_union_p137_e4_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 137, ""e"": 4, ""mask"": 10, ""ranker_score"": 11.704699910719635}",local,
cyclotomic_union_p137_e4_mask5,cyclotomic_union,137,12,137,68.0,0.0,68.0,68.0,0.0,0.0,0.0,,,7,11,7,11,11.704699910719633,62.64765004464018,True,51238,-1,1.5068153900063055,False,O(p) orbits + FFT Hoffman ranker,not_done,F_137,numpy-openblas,data/adj/cyclotomic_union_p137_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 137, ""e"": 4, ""mask"": 5, ""ranker_score"": 11.704699910719635}",local,
cyclotomic_union_p137_e8_mask170,cyclotomic_union,137,12,137,68.0,0.0,68.0,68.0,0.0,0.0,0.0,,,7,11,7,11,11.704699910719635,62.64765004464018,True,51238,-1,1.5068153900063055,False,O(p) orbits + FFT Hoffman ranker,not_done,F_137,numpy-openblas,data/adj/cyclotomic_union_p137_e8_mask170.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 137, ""e"": 8, ""mask"": 170, ""ranker_score"": 11.704699910719635}",local,
cyclotomic_union_p137_e8_mask85,cyclotomic_union,137,12,137,68.0,0.0,68.0,68.0,0.0,0.0,0.0,,,7,11,7,11,11.704699910719633,62.64765004464018,True,51238,-1,1.5068153900063055,False,O(p) orbits + FFT Hoffman ranker,not_done,F_137,numpy-openblas,data/adj/cyclotomic_union_p137_e8_mask85.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 137, ""e"": 8, ""mask"": 85, ""ranker_score"": 11.704699910719635}",local,
cyclotomic_union_p139_e6_mask18,cyclotomic_union,139,20,139,46.0,0.0,46.0,46.0,0.0,0.0,0.0,,,4,4,10,19,20.96782589029379,41.91048786897423,True,12788,-1,1.2798254438713754,False,O(p) orbits + FFT Hoffman ranker,not_done,F_139,numpy-openblas,data/adj/cyclotomic_union_p139_e6_mask18.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 139, ""e"": 6, ""mask"": 18, ""ranker_score"": 20.96782589029379}",local,
cyclotomic_union_p139_e6_mask9,cyclotomic_union,139,20,139,46.0,0.0,46.0,46.0,0.0,0.0,0.0,,,4,4,10,19,20.96782589029379,41.91048786897422,True,12788,-1,1.2798254438713754,False,O(p) orbits + FFT Hoffman ranker,not_done,F_139,numpy-openblas,data/adj/cyclotomic_union_p139_e6_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 139, ""e"": 6, ""mask"": 9, ""ranker_score"": 20.96782589029379}",local,
cyclotomic_union_p149_e4_mask10,cyclotomic_union,149,13,149,74.0,0.0,74.0,74.0,0.0,0.0,0.0,,,7,12,7,12,12.206555615733713,68.39672219213313,True,66156,-1,1.4694952090474434,False,O(p) orbits + FFT Hoffman ranker,not_done,F_149,numpy-openblas,data/adj/cyclotomic_union_p149_e4_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 149, ""e"": 4, ""mask"": 10, ""ranker_score"": 12.206555615733713}",local,
cyclotomic_union_p149_e4_mask5,cyclotomic_union,149,13,149,74.0,0.0,74.0,74.0,0.0,0.0,0.0,,,7,12,7,12,12.206555615733711,68.39672219213313,True,66156,-1,1.4694952090474434,False,O(p) orbits + FFT Hoffman ranker,not_done,F_149,numpy-openblas,data/adj/cyclotomic_union_p149_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 149, ""e"": 4, ""mask"": 5, ""ranker_score"": 12.206555615733713}",local,
cyclotomic_union_p151_e5_mask5,cyclotomic_union,151,11,151,60.0,0.0,60.0,60.0,0.0,0.0,0.0,,,7,7,10,10,16.26027981363545,49.63069018467612,True,39260,-1,1.5779339248073836,False,O(p) orbits + FFT Hoffman ranker,not_done,F_151,numpy-openblas,data/adj/cyclotomic_union_p151_e5_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 151, ""e"": 5, ""mask"": 5, ""ranker_score"": 16.935754867440007}",local,
cyclotomic_union_p151_e5_mask9,cyclotomic_union,151,11,151,60.0,0.0,60.0,60.0,0.0,0.0,0.0,,,7,7,10,10,16.26027981363545,49.630690184676126,True,39260,-1,1.5779339248073836,False,O(p) orbits + FFT Hoffman ranker,not_done,F_151,numpy-openblas,data/adj/cyclotomic_union_p151_e5_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 151, ""e"": 5, ""mask"": 9, ""ranker_score"": 16.935754867440007}",local,
cyclotomic_union_p151_e6_mask18,cyclotomic_union,151,13,151,50.0,0.0,50.0,50.0,0.0,0.0,0.0,,,5,5,11,12,16.017404382223564,42.35511296770186,True,22650,-1,1.4710031791471947,False,O(p) orbits + FFT Hoffman ranker,not_done,F_151,numpy-openblas,data/adj/cyclotomic_union_p151_e6_mask18.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 151, ""e"": 6, ""mask"": 18, ""ranker_score"": 16.017404382223564}",local,
cyclotomic_union_p151_e6_mask9,cyclotomic_union,151,13,151,50.0,0.0,50.0,50.0,0.0,0.0,0.0,,,5,5,11,12,16.017404382223564,42.35511296770185,True,22650,-1,1.4710031791471947,False,O(p) orbits + FFT Hoffman ranker,not_done,F_151,numpy-openblas,data/adj/cyclotomic_union_p151_e6_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 151, ""e"": 6, ""mask"": 9, ""ranker_score"": 16.017404382223564}",local,
cyclotomic_union_p157_e4_mask10,cyclotomic_union,157,13,157,78.0,0.0,78.0,78.0,0.0,0.0,0.0,,,7,12,7,12,12.529964086141682,72.23501795692916,True,77558,-1,1.4754189524590746,False,O(p) orbits + FFT Hoffman ranker,not_done,F_157,numpy-openblas,data/adj/cyclotomic_union_p157_e4_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 157, ""e"": 4, ""mask"": 10, ""ranker_score"": 12.529964086141682}",local,
cyclotomic_union_p157_e4_mask5,cyclotomic_union,157,13,157,78.0,0.0,78.0,78.0,0.0,0.0,0.0,,,7,12,7,12,12.52996408614168,72.23501795692916,True,77558,-1,1.4754189524590746,False,O(p) orbits + FFT Hoffman ranker,not_done,F_157,numpy-openblas,data/adj/cyclotomic_union_p157_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 157, ""e"": 4, ""mask"": 5, ""ranker_score"": 12.529964086141682}",local,
cyclotomic_union_p157_e6_mask18,cyclotomic_union,157,16,157,52.0,0.0,52.0,52.0,0.0,0.0,0.0,,,5,5,11,15,21.490410030519215,46.05982024573123,True,20410,-1,1.3716513279162033,False,O(p) orbits + FFT Hoffman ranker,not_done,F_157,numpy-openblas,data/adj/cyclotomic_union_p157_e6_mask18.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 157, ""e"": 6, ""mask"": 18, ""ranker_score"": 21.490410030519215}",local,
cyclotomic_union_p157_e6_mask9,cyclotomic_union,157,16,157,52.0,0.0,52.0,52.0,0.0,0.0,0.0,,,5,5,11,15,21.490410030519215,46.05982024573122,True,20410,-1,1.3716513279162033,False,O(p) orbits + FFT Hoffman ranker,not_done,F_157,numpy-openblas,data/adj/cyclotomic_union_p157_e6_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 157, ""e"": 6, ""mask"": 9, ""ranker_score"": 21.490410030519215}",local,
cyclotomic_union_p163_e6_mask27,cyclotomic_union,163,13,163,108.0,0.0,108.0,108.0,0.0,0.0,0.0,,,10,12,6,6,12.741691254745787,103.91775129858372,True,203913,-1,1.479681613357961,False,O(p) orbits + FFT Hoffman ranker,not_done,F_163,numpy-openblas,data/adj/cyclotomic_union_p163_e6_mask27.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 163, ""e"": 6, ""mask"": 27, ""ranker_score"": 14.021242531193494}",local,
cyclotomic_union_p163_e6_mask9,cyclotomic_union,163,13,163,54.0,0.0,54.0,54.0,0.0,0.0,0.0,,,6,6,10,12,14.021242531193494,45.84175333128785,True,29340,-1,1.479681613357961,False,O(p) orbits + FFT Hoffman ranker,not_done,F_163,numpy-openblas,data/adj/cyclotomic_union_p163_e6_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 163, ""e"": 6, ""mask"": 9, ""ranker_score"": 14.021242531193494}",local,
cyclotomic_union_p173_e4_mask10,cyclotomic_union,173,14,173,86.0,0.0,86.0,86.0,0.0,0.0,0.0,,,8,13,8,13,13.15294643796592,79.92352678101703,True,104146,-1,1.4449753415533657,False,O(p) orbits + FFT Hoffman ranker,not_done,F_173,numpy-openblas,data/adj/cyclotomic_union_p173_e4_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 173, ""e"": 4, ""mask"": 10, ""ranker_score"": 13.15294643796592}",local,
cyclotomic_union_p173_e4_mask5,cyclotomic_union,173,14,173,86.0,0.0,86.0,86.0,0.0,0.0,0.0,,,8,13,8,13,13.152946437965918,79.92352678101705,True,104146,-1,1.4449753415533657,False,O(p) orbits + FFT Hoffman ranker,not_done,F_173,numpy-openblas,data/adj/cyclotomic_union_p173_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 173, ""e"": 4, ""mask"": 5, ""ranker_score"": 13.15294643796592}",local,
cyclotomic_union_p181_e4_mask10,cyclotomic_union,181,14,181,90.0,0.0,90.0,90.0,0.0,0.0,0.0,,,7,13,7,13,13.453624047073724,83.77318797646313,True,119460,-1,1.4496486497002516,False,O(p) orbits + FFT Hoffman ranker,not_done,F_181,numpy-openblas,data/adj/cyclotomic_union_p181_e4_mask10.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 181, ""e"": 4, ""mask"": 10, ""ranker_score"": 13.453624047073724}",local,
cyclotomic_union_p181_e4_mask5,cyclotomic_union,181,14,181,90.0,0.0,90.0,90.0,0.0,0.0,0.0,,,7,13,7,13,13.453624047073722,83.77318797646313,True,119460,-1,1.4496486497002516,False,O(p) orbits + FFT Hoffman ranker,not_done,F_181,numpy-openblas,data/adj/cyclotomic_union_p181_e4_mask5.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 181, ""e"": 4, ""mask"": 5, ""ranker_score"": 13.453624047073724}",local,
cyclotomic_union_p181_e5_mask22,cyclotomic_union,181,12,181,108.0,0.0,108.0,108.0,0.0,0.0,0.0,,,10,11,7,10,15.206856335457976,101.51426844525727,True,205254,-1,1.5421970968453083,False,O(p) orbits + FFT Hoffman ranker,not_done,F_181,numpy-openblas,data/adj/cyclotomic_union_p181_e5_mask22.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 181, ""e"": 5, ""mask"": 22, ""ranker_score"": 17.046045685259635}",local,
